Unnamed: 0,Year_Month,Province,Average NO2 Value,Average PM2.5 Value,Average PM10 Value,area_km2_st,vehicles_tot,Year,RegioS
352.0,2017-06-01,Groningen,-0.4317779742210358,-0.9562270695248972,0.4840564144462256,0.0,-1.0289073219540792,,
353.0,2017-06-01,Limburg,-0.1023976371850346,-0.6866699559605512,0.253248057889085,0.0,0.0075417125728072,,
354.0,2017-06-01,Noord-Brabant,-0.1023976371850346,-0.1475557288318591,0.253248057889085,0.0,1.359605384092034,,
355.0,2017-06-01,Noord-Holland,0.4465695912083007,-0.4171128423962051,0.253248057889085,0.0,1.0743410235384998,,
356.0,2017-06-01,Overijssel,-0.9807452026143711,-0.9562270695248972,-0.4391770117823371,0.0,0.1062752550472887,,
357.0,2017-06-01,Utrecht,0.0073958084936324,-0.6866699559605512,-0.2083686552251964,0.0,0.2266786376344053,,
358.0,2017-06-01,Zeeland,-0.65136486557837,,-0.2083686552251964,0.0,-1.5053621895354865,,
359.0,2017-06-01,Zuid-Holland,0.666156482565635,-0.4171128423962051,0.253248057889085,0.0,1.487081592756217,,
360.0,2017-07-01,Drenthe,-1.3101255396503724,,-1.3624104380109,0.0,-1.0521706297180344,,
361.0,2017-07-01,Flevoland,-1.0905386482930384,,-1.1316020814537593,0.0,-0.9524340992609523,,
362.0,2017-07-01,Friesland,-1.3101255396503724,-1.7648984102179353,-1.3624104380109,0.0,-0.6815982209571082,,
363.0,2017-07-01,Gelderland,0.0073958084936324,-0.6866699559605512,-0.2083686552251964,0.0,0.9589488557843924,,
364.0,2017-07-01,Groningen,-0.5415714198997029,-1.4953412966535893,0.253248057889085,0.0,-1.0289073219540792,,
365.0,2017-07-01,Limburg,-0.3219845285423687,-0.6866699559605512,-0.2083686552251964,0.0,0.0075417125728072,,
366.0,2017-07-01,Noord-Brabant,-0.2121910828637017,-0.4171128423962051,-0.4391770117823371,0.0,1.359605384092034,,
367.0,2017-07-01,Noord-Holland,0.2269826998509666,-0.6866699559605512,-0.2083686552251964,0.0,1.0743410235384998,,
368.0,2017-07-01,Overijssel,-1.2003320939717053,-1.2257841830892433,-0.6699853683394779,0.0,0.1062752550472887,,
369.0,2017-07-01,Utrecht,-0.1023976371850346,-0.9562270695248972,-0.6699853683394779,0.0,0.2266786376344053,,
370.0,2017-07-01,Zeeland,-0.8709517569357041,,-0.6699853683394779,0.0,-1.5053621895354865,,
371.0,2017-07-01,Zuid-Holland,0.4465695912083007,-0.6866699559605512,-0.2083686552251964,0.0,1.487081592756217,,
372.0,2017-08-01,Drenthe,-1.0905386482930384,,-1.1316020814537593,0.0,-1.0521706297180344,,
373.0,2017-08-01,Flevoland,-0.761158311257037,,-0.6699853683394779,0.0,-0.9524340992609523,,
374.0,2017-08-01,Friesland,-1.2003320939717053,-1.4953412966535893,-1.1316020814537593,0.0,-0.6815982209571082,,
375.0,2017-08-01,Gelderland,0.2269826998509666,-0.1475557288318591,0.253248057889085,0.0,0.9589488557843924,,
376.0,2017-08-01,Groningen,-0.4317779742210358,-0.6866699559605512,1.176481484117648,0.0,-1.0289073219540792,,
377.0,2017-08-01,Limburg,0.0073958084936324,-0.1475557288318591,0.0224397013319442,0.0,0.0075417125728072,,
378.0,2017-08-01,Noord-Brabant,0.2269826998509666,0.1220013847324868,0.0224397013319442,0.0,1.359605384092034,,
379.0,2017-08-01,Noord-Holland,0.775949928244302,-0.1475557288318591,0.253248057889085,0.0,1.0743410235384998,,
380.0,2017-08-01,Overijssel,-0.9807452026143711,-0.6866699559605512,-0.6699853683394779,0.0,0.1062752550472887,,
381.0,2017-08-01,Utrecht,0.3367761455296337,-0.4171128423962051,-0.4391770117823371,0.0,0.2266786376344053,,
382.0,2017-08-01,Zeeland,-0.5415714198997029,,0.0224397013319442,0.0,-1.5053621895354865,,
383.0,2017-08-01,Zuid-Holland,1.1053302652803032,-0.1475557288318591,0.253248057889085,0.0,1.487081592756217,,
384.0,2017-09-01,Drenthe,-0.9807452026143711,,-1.3624104380109,0.0,-1.0521706297180344,,
385.0,2017-09-01,Flevoland,-0.5415714198997029,,-0.9007937248966186,0.0,-0.9524340992609523,,
386.0,2017-09-01,Friesland,-1.0905386482930384,-0.6866699559605512,-1.1316020814537593,0.0,-0.6815982209571082,,
387.0,2017-09-01,Gelderland,0.4465695912083007,0.1220013847324868,0.0224397013319442,0.0,0.9589488557843924,,
388.0,2017-09-01,Groningen,0.0073958084936324,-0.1475557288318591,0.7148647710033664,0.0,-1.0289073219540792,,
389.0,2017-09-01,Limburg,0.0073958084936324,-0.4171128423962051,-0.4391770117823371,0.0,0.0075417125728072,,
390.0,2017-09-01,Noord-Brabant,0.3367761455296337,0.1220013847324868,0.0224397013319442,0.0,1.359605384092034,,
391.0,2017-09-01,Noord-Holland,1.1053302652803032,0.1220013847324868,0.253248057889085,0.0,1.0743410235384998,,
392.0,2017-09-01,Overijssel,-0.761158311257037,-0.1475557288318591,-0.9007937248966186,0.0,0.1062752550472887,,
393.0,2017-09-01,Utrecht,0.666156482565635,-0.1475557288318591,-0.4391770117823371,0.0,0.2266786376344053,,
394.0,2017-09-01,Zeeland,-0.5415714198997029,,-0.4391770117823371,0.0,-1.5053621895354865,,
395.0,2017-09-01,Zuid-Holland,1.4347106023163043,0.3915584982968328,0.0224397013319442,0.0,1.487081592756217,,
396.0,2017-10-01,Drenthe,-0.8709517569357041,,-1.1316020814537593,0.0,-1.0521706297180344,,
397.0,2017-10-01,Flevoland,-0.4317779742210358,,-0.4391770117823371,0.0,-0.9524340992609523,,
398.0,2017-10-01,Friesland,-1.0905386482930384,-0.9562270695248972,-0.6699853683394779,0.0,-0.6815982209571082,,
399.0,2017-10-01,Gelderland,0.5563630368869679,-0.4171128423962051,0.4840564144462256,0.0,0.9589488557843924,,
400.0,2017-10-01,Groningen,-0.1023976371850346,-0.9562270695248972,0.9456731275605073,0.0,-1.0289073219540792,,
401.0,2017-10-01,Limburg,0.0073958084936324,-0.6866699559605512,-0.2083686552251964,0.0,0.0075417125728072,,
402.0,2017-10-01,Noord-Brabant,0.3367761455296337,-0.4171128423962051,0.253248057889085,0.0,1.359605384092034,,
403.0,2017-10-01,Noord-Holland,0.775949928244302,-0.4171128423962051,0.4840564144462256,0.0,1.0743410235384998,,
404.0,2017-10-01,Overijssel,-0.65136486557837,-0.6866699559605512,-0.4391770117823371,0.0,0.1062752550472887,,
405.0,2017-10-01,Utrecht,0.5563630368869679,-0.6866699559605512,0.0224397013319442,0.0,0.2266786376344053,,
406.0,2017-10-01,Zeeland,-0.65136486557837,,-0.4391770117823371,0.0,-1.5053621895354865,,
407.0,2017-10-01,Zuid-Holland,1.1053302652803032,-0.1475557288318591,0.7148647710033664,0.0,1.487081592756217,,
408.0,2017-11-01,Drenthe,-0.3219845285423687,,-1.1316020814537593,0.0,-1.0521706297180344,,
409.0,2017-11-01,Flevoland,0.2269826998509666,,-0.9007937248966186,0.0,-0.9524340992609523,,
410.0,2017-11-01,Friesland,-0.65136486557837,-0.4171128423962051,-0.9007937248966186,0.0,-0.6815982209571082,,
411.0,2017-11-01,Gelderland,1.3249171566376374,0.6611156118611788,0.4840564144462256,0.0,0.9589488557843924,,
412.0,2017-11-01,Groningen,0.666156482565635,-0.4171128423962051,0.4840564144462256,0.0,-1.0289073219540792,,
413.0,2017-11-01,Limburg,0.5563630368869679,0.6611156118611788,0.0224397013319442,0.0,0.0075417125728072,,
414.0,2017-11-01,Noord-Brabant,1.1053302652803032,0.9306727254255248,0.4840564144462256,0.0,1.359605384092034,,
415.0,2017-11-01,Noord-Holland,1.7640909393523057,0.1220013847324868,0.4840564144462256,0.0,1.0743410235384998,,
416.0,2017-11-01,Overijssel,-0.1023976371850346,0.3915584982968328,-0.2083686552251964,0.0,0.1062752550472887,,
417.0,2017-11-01,Utrecht,1.5445040479949714,0.3915584982968328,0.0224397013319442,0.0,0.2266786376344053,,
418.0,2017-11-01,Zeeland,-0.2121910828637017,,-0.4391770117823371,0.0,-1.5053621895354865,,
419.0,2017-11-01,Zuid-Holland,1.98367783070964,0.3915584982968328,0.7148647710033664,0.0,1.487081592756217,,
420.0,2017-12-01,Drenthe,-0.5415714198997029,,-1.824027151125181,0.0,-1.0521706297180344,,
